Payment Date,Tender,Card Brand,Amount
05-Aug-2019 07:54 PM EDT,Debit Card,MC,21.56
05-Aug-2019 07:53 PM EDT,Credit Card,MC,5.39
05-Aug-2019 07:48 PM EDT,Debit Card,VISA,5.39
05-Aug-2019 07:48 PM EDT,Debit Card,MC,5.39
05-Aug-2019 07:43 PM EDT,Credit Card,VISA,5.39
05-Aug-2019 07:37 PM EDT,Debit Card,VISA,10.78
05-Aug-2019 07:36 PM EDT,Debit Card,VISA,5.39
05-Aug-2019 07:27 PM EDT,Debit Card,VISA,10.78
05-Aug-2019 07:24 PM EDT,Debit Card,MC,5.39
05-Aug-2019 07:24 PM EDT,Credit Card,VISA,5.39
05-Aug-2019 07:21 PM EDT,Debit Card,MC,5.39
05-Aug-2019 07:20 PM EDT,Cash,,0.39
05-Aug-2019 07:19 PM EDT,Gift Cards,,5
05-Aug-2019 07:17 PM EDT,Debit Card,MC,10.78
05-Aug-2019 07:14 PM EDT,Cash,,5.39
05-Aug-2019 07:11 PM EDT,Cash,,1.08
05-Aug-2019 07:10 PM EDT,Credit Card,VISA,5.39
05-Aug-2019 07:07 PM EDT,Debit Card,VISA,5.39
05-Aug-2019 07:07 PM EDT,Credit Card,DISCOVER,5.39
05-Aug-2019 07:06 PM EDT,Debit Card,VISA,5.39
05-Aug-2019 07:04 PM EDT,Debit Card,VISA,5.39
05-Aug-2019 07:03 PM EDT,Debit Card,VISA,10.78
05-Aug-2019 06:48 PM EDT,Credit Card,VISA,10.78
05-Aug-2019 06:47 PM EDT,Debit Card,VISA,16.17
05-Aug-2019 06:36 PM EDT,Debit Card,MC,10.78
05-Aug-2019 06:32 PM EDT,Debit Card,VISA,10.78
05-Aug-2019 06:32 PM EDT,Debit Card,MC,26.95
05-Aug-2019 05:51 PM EDT,Debit Card,VISA,16.17
05-Aug-2019 05:50 PM EDT,Debit Card,VISA,10.78
05-Aug-2019 05:44 PM EDT,Debit Card,VISA,10.78
05-Aug-2019 05:35 PM EDT,Debit Card,VISA,10.78
05-Aug-2019 05:10 PM EDT,Cash,,5.39
05-Aug-2019 04:42 PM EDT,Cash,,2.16
05-Aug-2019 04:25 PM EDT,Credit Card,MC,16.17
05-Aug-2019 03:59 PM EDT,Gift Cards,,5.39
05-Aug-2019 03:55 PM EDT,Debit Card,MC,10.78
05-Aug-2019 03:21 PM EDT,Gift Cards,,10.78
05-Aug-2019 02:56 PM EDT,Debit Card,VISA,10.78
05-Aug-2019 02:36 PM EDT,Cash,,10.78
05-Aug-2019 02:31 PM EDT,Credit Card,VISA,21.56
05-Aug-2019 02:18 PM EDT,Gift Cards,,10.78
05-Aug-2019 02:17 PM EDT,Cash,,15
05-Aug-2019 02:03 PM EDT,Cash,,0.16
05-Aug-2019 02:03 PM EDT,Gift Cards,,10.62
05-Aug-2019 01:50 PM EDT,Credit Card,VISA,10.78
05-Aug-2019 01:39 PM EDT,Debit Card,VISA,5.39
05-Aug-2019 01:39 PM EDT,Debit Card,MC,5.39
05-Aug-2019 01:38 PM EDT,Debit Card,VISA,5.39
05-Aug-2019 01:18 PM EDT,Debit Card,VISA,5.39
05-Aug-2019 01:13 PM EDT,Debit Card,MC,10.78
05-Aug-2019 01:06 PM EDT,Credit Card,MC,10.78
05-Aug-2019 12:20 PM EDT,Credit Card,MC,16.16
05-Aug-2019 12:00 PM EDT,Credit Card,VISA,5.39
04-Aug-2019 09:22 PM EDT,Cash,,29.62
04-Aug-2019 09:21 PM EDT,Cash,,18.11
04-Aug-2019 08:56 PM EDT,Debit Card,MC,26.4
04-Aug-2019 07:54 PM EDT,Debit Card,VISA,16.57
04-Aug-2019 07:44 PM EDT,Debit Card,MC,24.71
04-Aug-2019 06:58 PM EDT,Credit Card,VISA,13.62
04-Aug-2019 06:52 PM EDT,Debit Card,VISA,19.09
04-Aug-2019 06:34 PM EDT,Debit Card,VISA,35.1
04-Aug-2019 05:19 PM EDT,Debit Card,VISA,11.23
04-Aug-2019 04:40 PM EDT,Debit Card,VISA,11.51
04-Aug-2019 04:39 PM EDT,Debit Card,VISA,9.27
04-Aug-2019 04:16 PM EDT,Cash,,9.55
04-Aug-2019 04:16 PM EDT,Debit Card,MC,21.06
04-Aug-2019 04:00 PM EDT,Credit Card,MC,8.55
04-Aug-2019 03:56 PM EDT,Debit Card,MC,8.42
04-Aug-2019 03:53 PM EDT,Cash,,9.55
04-Aug-2019 03:38 PM EDT,Debit Card,MC,9.27
04-Aug-2019 03:35 PM EDT,Cash,,11.23
04-Aug-2019 03:35 PM EDT,Debit Card,VISA,16.57
04-Aug-2019 03:25 PM EDT,Debit Card,MC,39.17
04-Aug-2019 02:42 PM EDT,Cash,,6.88
04-Aug-2019 02:20 PM EDT,Cash,,4.77
04-Aug-2019 01:59 PM EDT,Debit Card,VISA,13.76
04-Aug-2019 01:27 PM EDT,Debit Card,MC,9.69
04-Aug-2019 01:13 PM EDT,Cash,,20.08
04-Aug-2019 01:01 PM EDT,Debit Card,MC,42.96
04-Aug-2019 12:52 PM EDT,Credit Card,MC,14.32
04-Aug-2019 12:33 PM EDT,Credit Card,MC,8.14
04-Aug-2019 12:22 PM EDT,Debit Card,VISA,13.76
03-Aug-2019 09:13 PM EDT,Cash,,5.48
03-Aug-2019 08:31 PM EDT,Credit Card,MC,73.57
03-Aug-2019 08:14 PM EDT,Credit Card,VISA,28.36
03-Aug-2019 07:50 PM EDT,Debit Card,VISA,16.29
03-Aug-2019 07:49 PM EDT,Debit Card,VISA,22.18
03-Aug-2019 07:18 PM EDT,Credit Card,VISA,19.94
03-Aug-2019 07:16 PM EDT,Debit Card,VISA,29.06
03-Aug-2019 07:04 PM EDT,Gift Cards,,10.95
03-Aug-2019 06:13 PM EDT,Cash,,2.6
03-Aug-2019 06:13 PM EDT,Gift Cards,,20
03-Aug-2019 06:01 PM EDT,Debit Card,MC,22.46
03-Aug-2019 05:59 PM EDT,Debit Card,VISA,5.34
03-Aug-2019 04:58 PM EDT,Debit Card,VISA,17.55
03-Aug-2019 04:26 PM EDT,Debit Card,VISA,36.93
03-Aug-2019 04:15 PM EDT,Debit Card,VISA,15.16
03-Aug-2019 02:47 PM EDT,Debit Card,MC,21.62
03-Aug-2019 02:01 PM EDT,Cash,,23.87
03-Aug-2019 01:28 PM EDT,Credit Card,MC,8
03-Aug-2019 01:13 PM EDT,Debit Card,MC,7.3
03-Aug-2019 01:12 PM EDT,Credit Card,MC,13.2
03-Aug-2019 01:05 PM EDT,Credit Card,MC,11.79
03-Aug-2019 01:03 PM EDT,Debit Card,VISA,12.07
03-Aug-2019 12:53 PM EDT,Debit Card,VISA,11.23
03-Aug-2019 12:21 PM EDT,Debit Card,VISA,16.85
02-Aug-2019 08:02 PM EDT,Debit Card,MC,9.55
02-Aug-2019 07:24 PM EDT,Debit Card,MC,6.74
02-Aug-2019 06:57 PM EDT,Debit Card,VISA,25.41
02-Aug-2019 06:44 PM EDT,Debit Card,MC,2.81
02-Aug-2019 04:41 PM EDT,Debit Card,MC,13.39
02-Aug-2019 03:04 PM EDT,Credit Card,DISCOVER,45.91
02-Aug-2019 02:11 PM EDT,Cash,,28.08
02-Aug-2019 01:46 PM EDT,Debit Card,VISA,18.39
02-Aug-2019 01:27 PM EDT,Debit Card,MC,6.18
02-Aug-2019 12:45 PM EDT,Credit Card,MC,10.53
02-Aug-2019 12:27 PM EDT,Debit Card,VISA,6.74
02-Aug-2019 12:12 PM EDT,Debit Card,VISA,4.77
02-Aug-2019 12:09 PM EDT,Debit Card,MC,9.55
02-Aug-2019 12:02 PM EDT,Debit Card,MC,16.22
01-Aug-2019 09:23 PM EDT,Debit Card,MC,18.96
01-Aug-2019 09:06 PM EDT,Debit Card,VISA,18.67
01-Aug-2019 09:01 PM EDT,Credit Card,MC,35.59
01-Aug-2019 08:29 PM EDT,Debit Card,MC,26.44
01-Aug-2019 08:28 PM EDT,Gift Cards,,3.83
01-Aug-2019 08:02 PM EDT,Cash,,19.75
01-Aug-2019 08:01 PM EDT,Cash,,9.33
01-Aug-2019 08:00 PM EDT,Debit Card,MC,5.7
01-Aug-2019 07:10 PM EDT,Debit Card,MC,8
01-Aug-2019 06:10 PM EDT,Cash,,14.45
01-Aug-2019 05:52 PM EDT,Debit Card,VISA,5.61
01-Aug-2019 05:35 PM EDT,Credit Card,DISCOVER,17.69
01-Aug-2019 05:10 PM EDT,Debit Card,VISA,7.17
01-Aug-2019 03:48 PM EDT,Debit Card,VISA,12.97
01-Aug-2019 02:57 PM EDT,Credit Card,VISA,10.62
01-Aug-2019 02:05 PM EDT,Cash,,8.94
01-Aug-2019 12:53 PM EDT,Cash,,20
01-Aug-2019 12:39 PM EDT,Debit Card,MC,16.02
01-Aug-2019 12:31 PM EDT,Cash,,9.54
01-Aug-2019 12:14 PM EDT,Debit Card,MC,32.32
31-Jul-2019 09:36 PM EDT,Debit Card,MC,20.92
31-Jul-2019 09:28 PM EDT,Cash,,8.56
31-Jul-2019 09:15 PM EDT,Credit Card,VISA,15.44
31-Jul-2019 09:10 PM EDT,Debit Card,VISA,7.44
31-Jul-2019 09:09 PM EDT,Cash,,8.85
31-Jul-2019 08:52 PM EDT,Debit Card,VISA,16.43
31-Jul-2019 08:49 PM EDT,Debit Card,MC,7.86
31-Jul-2019 08:13 PM EDT,Cash,,10.78
31-Jul-2019 08:10 PM EDT,Credit Card,VISA,9.27
31-Jul-2019 08:03 PM EDT,Cash,,9.2
31-Jul-2019 07:58 PM EDT,Debit Card,MC,6.74
31-Jul-2019 07:58 PM EDT,Cash,,1.08
31-Jul-2019 07:18 PM EDT,Debit Card,VISA,13.9
31-Jul-2019 07:12 PM EDT,Debit Card,MC,8.28
31-Jul-2019 07:04 PM EDT,Cash,,12.36
31-Jul-2019 06:59 PM EDT,Cash,,9.83
31-Jul-2019 06:53 PM EDT,Debit Card,VISA,7.02
31-Jul-2019 05:55 PM EDT,Debit Card,MC,12.07
31-Jul-2019 05:30 PM EDT,Debit Card,VISA,11.65
31-Jul-2019 04:05 PM EDT,Cash,,9.97
31-Jul-2019 03:29 PM EDT,Cash,,6.18
31-Jul-2019 03:28 PM EDT,Debit Card,MC,4.77
31-Jul-2019 03:16 PM EDT,Cash,,12.21
31-Jul-2019 03:11 PM EDT,Credit Card,VISA,18.11
31-Jul-2019 02:58 PM EDT,Cash,,7.44
31-Jul-2019 02:46 PM EDT,Debit Card,VISA,5.05
31-Jul-2019 01:53 PM EDT,Cash,,8
31-Jul-2019 01:46 PM EDT,Cash,,20.92
31-Jul-2019 01:38 PM EDT,Debit Card,VISA,8
31-Jul-2019 01:00 PM EDT,Credit Card,AMEX,47.17
31-Jul-2019 12:54 PM EDT,Debit Card,VISA,6.46
31-Jul-2019 12:11 PM EDT,Debit Card,VISA,9.27
30-Jul-2019 09:01 PM EDT,Credit Card,MC,10.95
30-Jul-2019 09:00 PM EDT,Credit Card,MC,10.95
30-Jul-2019 07:37 PM EDT,Cash,,8.56
30-Jul-2019 07:25 PM EDT,Debit Card,MC,30.61
30-Jul-2019 07:13 PM EDT,Cash,,1.08
30-Jul-2019 06:52 PM EDT,Credit Card,MC,14.74
30-Jul-2019 06:06 PM EDT,Credit Card,MC,11.62
30-Jul-2019 05:59 PM EDT,Debit Card,MC,11.09
30-Jul-2019 05:59 PM EDT,Credit Card,VISA,9.55
30-Jul-2019 05:58 PM EDT,Debit Card,MC,9.97
30-Jul-2019 05:57 PM EDT,Debit Card,VISA,10.53
30-Jul-2019 04:52 PM EDT,Debit Card,MC,33.98
30-Jul-2019 04:27 PM EDT,Debit Card,VISA,16.71
30-Jul-2019 02:26 PM EDT,Debit Card,VISA,8.28
30-Jul-2019 01:59 PM EDT,Debit Card,MC,18.25
29-Jul-2019 09:13 PM EDT,Debit Card,MC,5.39
29-Jul-2019 09:12 PM EDT,Credit Card,DISCOVER,5.39
29-Jul-2019 09:11 PM EDT,Debit Card,MC,10.78
29-Jul-2019 09:11 PM EDT,Debit Card,MC,5.39
29-Jul-2019 09:10 PM EDT,Debit Card,MC,5.39
29-Jul-2019 09:07 PM EDT,Debit Card,VISA,16.17
29-Jul-2019 08:56 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 08:55 PM EDT,Debit Card,MC,5.39
29-Jul-2019 08:54 PM EDT,Debit Card,MC,5.39
29-Jul-2019 08:54 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 08:54 PM EDT,Debit Card,MC,5.39
29-Jul-2019 08:53 PM EDT,Debit Card,MC,5.39
29-Jul-2019 08:53 PM EDT,Credit Card,VISA,5.39
29-Jul-2019 08:52 PM EDT,Debit Card,MC,5.39
29-Jul-2019 08:50 PM EDT,Debit Card,MC,5.39
29-Jul-2019 08:49 PM EDT,Credit Card,VISA,10.78
29-Jul-2019 08:40 PM EDT,Cash,,10.78
29-Jul-2019 08:33 PM EDT,Debit Card,MC,5.39
29-Jul-2019 08:24 PM EDT,Credit Card,DISCOVER,10.78
29-Jul-2019 08:20 PM EDT,Credit Card,VISA,5.39
29-Jul-2019 08:20 PM EDT,Debit Card,MC,21.56
29-Jul-2019 08:19 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 08:11 PM EDT,Cash,,16.17
29-Jul-2019 08:09 PM EDT,Debit Card,MC,10.78
29-Jul-2019 07:58 PM EDT,Credit Card,MC,10.78
29-Jul-2019 07:56 PM EDT,Debit Card,MC,5.39
29-Jul-2019 07:53 PM EDT,Cash,,10.78
29-Jul-2019 07:53 PM EDT,Debit Card,MC,10.78
29-Jul-2019 07:53 PM EDT,Credit Card,MC,10.78
29-Jul-2019 07:52 PM EDT,Cash,,5.39
29-Jul-2019 07:49 PM EDT,Cash,,10.78
29-Jul-2019 07:46 PM EDT,Cash,,10.78
29-Jul-2019 07:46 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 07:32 PM EDT,Cash,,5.39
29-Jul-2019 07:32 PM EDT,Debit Card,MC,10.78
29-Jul-2019 07:30 PM EDT,Debit Card,VISA,10.78
29-Jul-2019 07:28 PM EDT,Cash,,10.78
29-Jul-2019 07:28 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 07:27 PM EDT,Debit Card,MC,5.39
29-Jul-2019 07:26 PM EDT,Debit Card,VISA,10.78
29-Jul-2019 07:25 PM EDT,Debit Card,MC,16.17
29-Jul-2019 07:24 PM EDT,Debit Card,MC,10.78
29-Jul-2019 07:23 PM EDT,Debit Card,MC,5.39
29-Jul-2019 07:22 PM EDT,Debit Card,VISA,16.17
29-Jul-2019 07:21 PM EDT,Credit Card,VISA,26.95
29-Jul-2019 07:16 PM EDT,Debit Card,VISA,21.56
29-Jul-2019 07:15 PM EDT,Debit Card,VISA,21.56
29-Jul-2019 07:07 PM EDT,Cash,,10.78
29-Jul-2019 07:01 PM EDT,Credit Card,VISA,16.17
29-Jul-2019 06:55 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 06:55 PM EDT,Debit Card,VISA,16.17
29-Jul-2019 06:54 PM EDT,Debit Card,VISA,10.78
29-Jul-2019 06:54 PM EDT,Debit Card,MC,16.17
29-Jul-2019 06:42 PM EDT,Credit Card,VISA,10.78
29-Jul-2019 06:40 PM EDT,Cash,,10.78
29-Jul-2019 06:35 PM EDT,Debit Card,MC,10.78
29-Jul-2019 06:32 PM EDT,Debit Card,VISA,16.17
29-Jul-2019 06:28 PM EDT,Debit Card,VISA,10.78
29-Jul-2019 06:23 PM EDT,Cash,,5.39
29-Jul-2019 06:19 PM EDT,Credit Card,VISA,5.39
29-Jul-2019 06:18 PM EDT,Debit Card,VISA,16.17
29-Jul-2019 06:14 PM EDT,Debit Card,MC,26.95
29-Jul-2019 06:03 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 06:02 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 06:02 PM EDT,Debit Card,MC,5.39
29-Jul-2019 05:50 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 05:46 PM EDT,Debit Card,MC,16.17
29-Jul-2019 05:41 PM EDT,Cash,,10.78
29-Jul-2019 05:34 PM EDT,Debit Card,MC,10.78
29-Jul-2019 05:24 PM EDT,Cash,,16.17
29-Jul-2019 05:23 PM EDT,Cash,,10.78
29-Jul-2019 05:20 PM EDT,Debit Card,VISA,10.78
29-Jul-2019 05:17 PM EDT,Cash,,5.39
29-Jul-2019 05:17 PM EDT,Debit Card,MC,5.39
29-Jul-2019 05:17 PM EDT,Credit Card,VISA,5.39
29-Jul-2019 05:16 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 05:11 PM EDT,Debit Card,VISA,10.78
29-Jul-2019 05:10 PM EDT,Debit Card,MC,10.78
29-Jul-2019 05:08 PM EDT,Debit Card,MC,5.39
29-Jul-2019 04:54 PM EDT,Debit Card,MC,5.39
29-Jul-2019 04:53 PM EDT,Debit Card,MC,10.78
29-Jul-2019 04:53 PM EDT,Credit Card,MC,5.39
29-Jul-2019 04:48 PM EDT,Debit Card,MC,10.78
29-Jul-2019 04:36 PM EDT,Credit Card,VISA,10.78
29-Jul-2019 04:35 PM EDT,Debit Card,VISA,10.78
29-Jul-2019 04:33 PM EDT,Cash,,5.39
29-Jul-2019 04:28 PM EDT,Cash,,21.56
29-Jul-2019 04:28 PM EDT,Debit Card,MC,5.39
29-Jul-2019 04:26 PM EDT,Debit Card,MC,10.78
29-Jul-2019 04:05 PM EDT,Gift Cards,,5.39
29-Jul-2019 03:54 PM EDT,Debit Card,MC,10.78
29-Jul-2019 03:46 PM EDT,Credit Card,VISA,5.39
29-Jul-2019 03:38 PM EDT,Credit Card,MC,5.39
29-Jul-2019 03:38 PM EDT,Debit Card,MC,10.78
29-Jul-2019 03:16 PM EDT,Credit Card,AMEX,16.17
29-Jul-2019 03:06 PM EDT,Cash,,10.78
29-Jul-2019 03:04 PM EDT,Cash,,5.39
29-Jul-2019 03:01 PM EDT,Credit Card,DISCOVER,16.17
29-Jul-2019 02:59 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 02:58 PM EDT,Cash,,10.78
29-Jul-2019 02:50 PM EDT,Debit Card,MC,10.78
29-Jul-2019 02:32 PM EDT,Debit Card,MC,10.78
29-Jul-2019 02:31 PM EDT,Cash,,5.39
29-Jul-2019 02:13 PM EDT,Debit Card,MC,16.17
29-Jul-2019 01:29 PM EDT,Debit Card,MC,5.39
29-Jul-2019 01:18 PM EDT,Debit Card,MC,5.39
29-Jul-2019 01:08 PM EDT,Debit Card,MC,10.78
29-Jul-2019 01:08 PM EDT,Debit Card,VISA,5.39
29-Jul-2019 12:16 PM EDT,Debit Card,VISA,10.78
28-Jul-2019 08:53 PM EDT,Cash,,13.76
28-Jul-2019 08:50 PM EDT,Debit Card,VISA,11.38
28-Jul-2019 08:38 PM EDT,Credit Card,VISA,15.02
28-Jul-2019 08:14 PM EDT,Cash,,9.55
28-Jul-2019 08:05 PM EDT,Debit Card,VISA,15.02
28-Jul-2019 07:51 PM EDT,Cash,,9.97
28-Jul-2019 07:35 PM EDT,Credit Card,DISCOVER,11.37
28-Jul-2019 04:43 PM EDT,Cash,,5.34
28-Jul-2019 04:04 PM EDT,Credit Card,MC,12.63
28-Jul-2019 03:50 PM EDT,Debit Card,MC,26.68
28-Jul-2019 03:47 PM EDT,Debit Card,VISA,4.77
28-Jul-2019 03:44 PM EDT,Debit Card,MC,30.33
28-Jul-2019 03:26 PM EDT,Debit Card,MC,17.27
28-Jul-2019 03:22 PM EDT,Debit Card,MC,7.86
28-Jul-2019 03:17 PM EDT,Cash,,15.3
28-Jul-2019 02:00 PM EDT,Debit Card,MC,25.27
28-Jul-2019 01:32 PM EDT,Credit Card,VISA,29.06
27-Jul-2019 08:55 PM EDT,Gift Cards,,4.22
27-Jul-2019 08:26 PM EDT,Cash,,13.62
27-Jul-2019 08:22 PM EDT,Credit Card,VISA,15.87
27-Jul-2019 08:05 PM EDT,Credit Card,MC,6.6
27-Jul-2019 07:57 PM EDT,Cash,,1.26
27-Jul-2019 07:51 PM EDT,Credit Card,AMEX,8
27-Jul-2019 07:11 PM EDT,Credit Card,DISCOVER,31.31
27-Jul-2019 06:46 PM EDT,Debit Card,VISA,6.88
27-Jul-2019 06:28 PM EDT,Credit Card,VISA,45.49
27-Jul-2019 06:26 PM EDT,Debit Card,MC,49.84
27-Jul-2019 05:51 PM EDT,Cash,,9.83
27-Jul-2019 05:50 PM EDT,Credit Card,MC,4.77
27-Jul-2019 05:50 PM EDT,Credit Card,MC,4.77
27-Jul-2019 05:50 PM EDT,Debit Card,VISA,7.16
27-Jul-2019 05:36 PM EDT,Debit Card,MC,6.46
27-Jul-2019 05:36 PM EDT,Debit Card,VISA,5.76
27-Jul-2019 05:35 PM EDT,Debit Card,VISA,4.49
27-Jul-2019 05:35 PM EDT,Debit Card,VISA,15.87
27-Jul-2019 05:20 PM EDT,Debit Card,MC,23.73
27-Jul-2019 05:12 PM EDT,Cash,,9.83
27-Jul-2019 05:08 PM EDT,Debit Card,MC,13.48
27-Jul-2019 04:32 PM EDT,Credit Card,VISA,16.85
27-Jul-2019 03:53 PM EDT,Credit Card,DISCOVER,22.06
27-Jul-2019 03:27 PM EDT,Debit Card,VISA,12.5
27-Jul-2019 03:26 PM EDT,Debit Card,MC,17.55
27-Jul-2019 02:05 PM EDT,Debit Card,MC,10.11
27-Jul-2019 01:40 PM EDT,Debit Card,VISA,5.05
27-Jul-2019 01:36 PM EDT,Debit Card,MC,22.18
26-Jul-2019 09:34 PM EDT,Debit Card,MC,13.62
26-Jul-2019 09:33 PM EDT,Debit Card,VISA,18.39
26-Jul-2019 09:31 PM EDT,Debit Card,VISA,8.99
26-Jul-2019 08:22 PM EDT,Credit Card,DISCOVER,12.78
26-Jul-2019 07:38 PM EDT,Debit Card,VISA,13.62
26-Jul-2019 07:04 PM EDT,Credit Card,AMEX,13.76
26-Jul-2019 06:43 PM EDT,Credit Card,VISA,12.21
26-Jul-2019 06:05 PM EDT,Credit Card,MC,10.95
26-Jul-2019 05:54 PM EDT,Debit Card,MC,11.51
26-Jul-2019 04:47 PM EDT,Credit Card,MC,5.34
26-Jul-2019 02:47 PM EDT,Debit Card,VISA,10.53
26-Jul-2019 02:03 PM EDT,Debit Card,MC,16.15
26-Jul-2019 01:53 PM EDT,Debit Card,VISA,14.32
26-Jul-2019 01:52 PM EDT,Debit Card,VISA,24.15
26-Jul-2019 01:26 PM EDT,Debit Card,VISA,10.39
26-Jul-2019 01:21 PM EDT,Debit Card,MC,26.68
26-Jul-2019 01:18 PM EDT,Debit Card,MC,5.9
26-Jul-2019 01:17 PM EDT,Debit Card,MC,8.14
26-Jul-2019 01:12 PM EDT,Debit Card,VISA,7.02
26-Jul-2019 12:01 PM EDT,Debit Card,MC,19.94
25-Jul-2019 08:34 PM EDT,Debit Card,VISA,17.98
25-Jul-2019 08:08 PM EDT,Credit Card,VISA,15.23
25-Jul-2019 08:07 PM EDT,Debit Card,MC,15.72
25-Jul-2019 07:47 PM EDT,Credit Card,VISA,5.7
25-Jul-2019 07:47 PM EDT,Debit Card,VISA,6.98
25-Jul-2019 07:46 PM EDT,Credit Card,VISA,17.4
25-Jul-2019 07:43 PM EDT,Debit Card,MC,16.8
25-Jul-2019 07:42 PM EDT,Credit Card,VISA,11.01
25-Jul-2019 07:35 PM EDT,Debit Card,VISA,8.65
25-Jul-2019 05:59 PM EDT,Debit Card,VISA,5.8
25-Jul-2019 05:56 PM EDT,Gift Cards,,4.22
25-Jul-2019 05:33 PM EDT,Cash,,5.39
25-Jul-2019 04:11 PM EDT,Debit Card,VISA,9.33
25-Jul-2019 04:06 PM EDT,Debit Card,MC,10.42
25-Jul-2019 03:51 PM EDT,Cash,,5.4
25-Jul-2019 02:59 PM EDT,Debit Card,MC,5.63
25-Jul-2019 02:31 PM EDT,Credit Card,VISA,5.9
25-Jul-2019 12:13 PM EDT,Debit Card,MC,2.85
25-Jul-2019 12:12 PM EDT,Debit Card,MC,14.25
24-Jul-2019 09:50 PM EDT,Credit Card,AMEX,28.08
24-Jul-2019 09:17 PM EDT,Debit Card,VISA,7.44
24-Jul-2019 09:16 PM EDT,Debit Card,MC,7.72
24-Jul-2019 08:08 PM EDT,Debit Card,MC,15.16
24-Jul-2019 08:08 PM EDT,Credit Card,MC,15.16
24-Jul-2019 08:07 PM EDT,Credit Card,VISA,29.62
24-Jul-2019 08:06 PM EDT,Debit Card,MC,6.18
24-Jul-2019 08:06 PM EDT,Debit Card,VISA,8.56
24-Jul-2019 07:50 PM EDT,Credit Card,VISA,20.92
24-Jul-2019 07:23 PM EDT,Credit Card,MC,5.9
24-Jul-2019 07:21 PM EDT,Gift Cards,,2.21
24-Jul-2019 07:20 PM EDT,Gift Cards,,10
24-Jul-2019 07:19 PM EDT,Debit Card,VISA,28.16
24-Jul-2019 06:54 PM EDT,Debit Card,VISA,37.77
24-Jul-2019 06:48 PM EDT,Cash,,16.43
24-Jul-2019 06:48 PM EDT,Debit Card,VISA,17.69
24-Jul-2019 06:18 PM EDT,Cash,,18.39
24-Jul-2019 05:41 PM EDT,Credit Card,VISA,29.34
24-Jul-2019 05:29 PM EDT,Credit Card,DISCOVER,8.85
24-Jul-2019 04:53 PM EDT,Credit Card,MC,6.32
24-Jul-2019 04:14 PM EDT,Credit Card,VISA,8.28
24-Jul-2019 03:26 PM EDT,Debit Card,VISA,16.99
24-Jul-2019 01:19 PM EDT,Debit Card,VISA,12.64
24-Jul-2019 12:50 PM EDT,Debit Card,VISA,15.02
24-Jul-2019 11:59 AM EDT,Gift Cards,,4.12
24-Jul-2019 11:58 AM EDT,Gift Cards,,7.25
24-Jul-2019 11:47 AM EDT,Debit Card,VISA,17.97
23-Jul-2019 08:05 PM EDT,Debit Card,VISA,19.97
23-Jul-2019 07:48 PM EDT,Debit Card,VISA,3.02
23-Jul-2019 07:46 PM EDT,Credit Card,VISA,39.7
23-Jul-2019 07:41 PM EDT,Credit Card,MC,15.92
23-Jul-2019 07:39 PM EDT,Debit Card,VISA,13.48
23-Jul-2019 06:53 PM EDT,Debit Card,VISA,19.38
23-Jul-2019 04:57 PM EDT,Gift Cards,,10.25
23-Jul-2019 04:31 PM EDT,Debit Card,VISA,7.86
23-Jul-2019 03:57 PM EDT,Debit Card,VISA,18.53
23-Jul-2019 03:20 PM EDT,Credit Card,VISA,18.81
23-Jul-2019 02:44 PM EDT,Debit Card,MC,3.65
23-Jul-2019 02:44 PM EDT,Credit Card,MC,3.65
23-Jul-2019 01:46 PM EDT,Credit Card,DISCOVER,10.11
23-Jul-2019 01:24 PM EDT,Debit Card,VISA,4.77
23-Jul-2019 01:24 PM EDT,Debit Card,MC,5.9
23-Jul-2019 01:00 PM EDT,Debit Card,VISA,9.13
23-Jul-2019 12:43 PM EDT,Debit Card,MC,5.72
22-Jul-2019 09:20 PM EDT,Credit Card,MC,16.17
22-Jul-2019 09:04 PM EDT,Debit Card,VISA,10.78
22-Jul-2019 09:04 PM EDT,Debit Card,VISA,5.39
22-Jul-2019 08:55 PM EDT,Debit Card,VISA,5.39
22-Jul-2019 08:51 PM EDT,Debit Card,VISA,5.39
22-Jul-2019 08:31 PM EDT,Credit Card,MC,3.14
22-Jul-2019 08:30 PM EDT,Debit Card,VISA,5.39
22-Jul-2019 08:29 PM EDT,Credit Card,MC,3.14
22-Jul-2019 08:28 PM EDT,Credit Card,MC,5.39
22-Jul-2019 08:28 PM EDT,Credit Card,MC,5.39
22-Jul-2019 08:27 PM EDT,Credit Card,VISA,5.39
22-Jul-2019 08:26 PM EDT,Debit Card,VISA,5.39
22-Jul-2019 08:13 PM EDT,Debit Card,VISA,10.78
22-Jul-2019 08:07 PM EDT,Debit Card,MC,16.17
22-Jul-2019 08:02 PM EDT,Debit Card,VISA,10.78
22-Jul-2019 08:01 PM EDT,Debit Card,MC,10.78
